2019.09.24,10:30,1.09951,1.09990,1.09946,1.09955,3145
2019.09.24,10:45,1.09954,1.09996,1.09951,1.09982,2166
2019.09.24,11:00,1.09980,1.09993,1.09935,1.09936,1498
2019.09.24,11:15,1.09933,1.09941,1.09897,1.09910,1336
2019.09.24,11:30,1.09911,1.09911,1.09873,1.09882,1315
2019.09.24,11:45,1.09881,1.09935,1.09871,1.09875,1367
2019.09.24,12:00,1.09874,1.09922,1.09865,1.09917,1258
2019.09.24,12:15,1.09916,1.09965,1.09905,1.09957,1013
2019.09.24,12:30,1.09958,1.09977,1.09947,1.09971,816
2019.09.24,12:45,1.09972,1.10036,1.09967,1.10010,1343
2019.09.24,13:00,1.10011,1.10045,1.10003,1.10022,1393
2019.09.24,13:15,1.10021,1.10042,1.09994,1.10008,1303
2019.09.24,13:30,1.10009,1.10049,1.10001,1.10045,1285
2019.09.24,13:45,1.10044,1.10084,1.10037,1.10063,1247
2019.09.24,14:00,1.10064,1.10094,1.10021,1.10027,1317
2019.09.24,14:15,1.10026,1.10059,1.10008,1.10012,1428
2019.09.24,14:30,1.10013,1.10021,1.09956,1.09962,1548
2019.09.24,14:45,1.09961,1.09994,1.09943,1.09962,1534
2019.09.24,15:00,1.09963,1.10143,1.09959,1.10084,2938
2019.09.24,15:15,1.10085,1.10111,1.10037,1.10049,2591
2019.09.24,15:30,1.10050,1.10073,1.09993,1.10004,2158
2019.09.24,15:45,1.10003,1.10032,1.09936,1.09979,2111
2019.09.24,16:00,1.09980,1.09993,1.09949,1.09978,1968
2019.09.24,16:15,1.09977,1.10024,1.09962,1.10016,1497
2019.09.24,16:30,1.10015,1.10047,1.09999,1.10008,1793
2019.09.24,16:45,1.10005,1.10019,1.09973,1.09987,1542
2019.09.24,17:00,1.09986,1.10003,1.09970,1.09993,1338
2019.09.24,17:15,1.09994,1.10009,1.09952,1.10004,2014
2019.09.24,17:30,1.09999,1.10186,1.09995,1.10129,2320
2019.09.24,17:45,1.10130,1.10179,1.10116,1.10140,1894
2019.09.24,18:00,1.10141,1.10173,1.10104,1.10141,1878
2019.09.24,18:15,1.10144,1.10196,1.10124,1.10184,1711
2019.09.24,18:30,1.10183,1.10183,1.10118,1.10135,1519
2019.09.24,18:45,1.10134,1.10145,1.10096,1.10138,1253
2019.09.24,19:00,1.10139,1.10163,1.10026,1.10037,1971
2019.09.24,19:15,1.10039,1.10044,1.09977,1.09983,3349
2019.09.24,19:30,1.09982,1.10160,1.09980,1.10159,3235
2019.09.24,19:45,1.10158,1.10194,1.10129,1.10172,2372
2019.09.24,20:00,1.10173,1.10226,1.10145,1.10168,2271
2019.09.24,20:15,1.10169,1.10214,1.10155,1.10175,1521
2019.09.24,20:30,1.10174,1.10238,1.10170,1.10213,1542
2019.09.24,20:45,1.10212,1.10216,1.10170,1.10171,1639
